id,categ_id/id,name,no_quantity,purchase_ok,sale_ok,lst_price,taxes_id/id,supplier_taxes_id/id
scenario.product_cosmetique_clayton_creme_crème_acnose_ultra_matifiante,scenario.product_category_cosmetique_clayton_creme,Crème Acnose Ultra Matifiante,False,True,True,43.33,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_clayton_creme_crème_corps,scenario.product_category_cosmetique_clayton_creme,Crème Corps,False,True,True,25,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_clayton_creme_crème_gel_zones_ciblées,scenario.product_category_cosmetique_clayton_creme,Crème Gel Zones Ciblées,False,True,True,40.42,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_clayton_creme_crème_hydra_light,scenario.product_category_cosmetique_clayton_creme,Crème Hydra Light,False,True,True,27.5,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_clayton_creme_crème_hydra-one,scenario.product_category_cosmetique_clayton_creme,Crème Hydra-one,False,True,True,43.33,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_clayton_creme_crème_idratance,scenario.product_category_cosmetique_clayton_creme,Crème Idratance,False,True,True,82.5,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_clayton_creme_crème_illumine,scenario.product_category_cosmetique_clayton_creme,Crème Illumine,False,True,True,57.5,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_clayton_creme_crème_mains,scenario.product_category_cosmetique_clayton_creme,Crème Mains,False,True,True,20.83,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_clayton_creme_crème_nutri_sublime,scenario.product_category_cosmetique_clayton_creme,Crème Nutri Sublime,False,True,True,109.16,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_clayton_preparersapeau_désincrustant_aah,scenario.product_category_cosmetique_clayton_preparerSaPeau,Désincrustant Aah,False,True,True,36.67,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_clayton_preparersapeau_désincrustant_au_son,scenario.product_category_cosmetique_clayton_preparerSaPeau,Désincrustant Au Son,False,True,True,35.42,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_clayton_preparersapeau_exfoliant_bambou_et_miel,scenario.product_category_cosmetique_clayton_preparerSaPeau,Exfoliant Bambou Et Miel,False,True,True,38.33,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_clayton_gel_gel_collagène_5%,scenario.product_category_cosmetique_clayton_gel,Gel Collagène (5%),False,True,True,60.83,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_clayton_gel_gel_collagène_plus_10%,scenario.product_category_cosmetique_clayton_gel,Gel Collagène Plus (10%),False,True,True,92.5,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_clayton_gel_gel_elastine_5%,scenario.product_category_cosmetique_clayton_gel,Gel Elastine (5%),False,True,True,60.83,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_clayton_gel_gel_elastine_plus_10%,scenario.product_category_cosmetique_clayton_gel,Gel Elastine Plus (10%),False,True,True,92.5,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_clayton_gel_gel_hyprocel,scenario.product_category_cosmetique_clayton_gel,Gel Hyprocel,False,True,True,118.33,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_clayton_gel_gel_nettoyant_purifiant_200_ml,scenario.product_category_cosmetique_clayton_gel,Gel Nettoyant Purifiant 200 ml,False,True,True,37.92,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_clayton_preparersapeau_lait_nettoyant,scenario.product_category_cosmetique_clayton_preparerSaPeau,Lait Nettoyant,False,True,True,32.92,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_clayton_preparersapeau_lotion_acnose,scenario.product_category_cosmetique_clayton_preparerSaPeau,Lotion Acnose,False,True,True,45.83,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_clayton_preparersapeau_lotion_gel_nettoyant_220_ml,scenario.product_category_cosmetique_clayton_preparerSaPeau,Lotion Gel Nettoyant 220 ml,False,True,True,32.92,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_clayton_preparersapeau_masque_concombre_et_avocat,scenario.product_category_cosmetique_clayton_preparerSaPeau,Masque Concombre Et Avocat,False,True,True,36.67,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_clayton_preparersapeau_masque_de_boue_mokaccino_70_ml,scenario.product_category_cosmetique_clayton_preparerSaPeau,Masque De Boue Mokaccino 70 ml,False,True,True,36.67,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
